Country,Code,Date,new_vaccinations_smoothed_per_million
Sweden,SWE,31/01/2021,1223
Sweden,SWE,01/02/2021,1239
Sweden,SWE,02/02/2021,1255
Sweden,SWE,03/02/2021,1271
Sweden,SWE,04/02/2021,1287
Sweden,SWE,05/02/2021,1303
Sweden,SWE,06/02/2021,1319
Sweden,SWE,07/02/2021,1335
Sweden,SWE,08/02/2021,1364
Sweden,SWE,09/02/2021,1393
Sweden,SWE,10/02/2021,1422
Sweden,SWE,11/02/2021,1451
Sweden,SWE,12/02/2021,1480
Sweden,SWE,13/02/2021,1509
Sweden,SWE,14/02/2021,1538
Sweden,SWE,15/02/2021,1433
Sweden,SWE,16/02/2021,1329
Sweden,SWE,17/02/2021,1224
Sweden,SWE,18/02/2021,1119
Sweden,SWE,19/02/2021,1361
Sweden,SWE,20/02/2021,1351
Sweden,SWE,21/02/2021,1342
Sweden,SWE,22/02/2021,1437
Sweden,SWE,23/02/2021,1532
Sweden,SWE,24/02/2021,1668
Sweden,SWE,25/02/2021,1938
Switzerland,CHE,25/01/2021,720
Switzerland,CHE,26/01/2021,750
Switzerland,CHE,27/01/2021,2450
Switzerland,CHE,28/01/2021,2038
Switzerland,CHE,29/01/2021,1772
Switzerland,CHE,30/01/2021,1491
Switzerland,CHE,31/01/2021,1953
Switzerland,CHE,01/02/2021,1948
Switzerland,CHE,02/02/2021,1945
Switzerland,CHE,03/02/2021,1799
Switzerland,CHE,04/02/2021,1802
Switzerland,CHE,05/02/2021,1805
Switzerland,CHE,06/02/2021,1806
Switzerland,CHE,07/02/2021,1638
Switzerland,CHE,08/02/2021,1665
Switzerland,CHE,09/02/2021,1692
Switzerland,CHE,10/02/2021,1869
Switzerland,CHE,11/02/2021,1899
Switzerland,CHE,12/02/2021,1965
Switzerland,CHE,13/02/2021,1977
Switzerland,CHE,14/02/2021,2117
Switzerland,CHE,15/02/2021,2148
Switzerland,CHE,16/02/2021,2185
Switzerland,CHE,17/02/2021,2157
Switzerland,CHE,18/02/2021,2190
Switzerland,CHE,19/02/2021,2183
Switzerland,CHE,20/02/2021,2186
Switzerland,CHE,21/02/2021,2180
Trinidad and Tobago,TTO,16/02/2021,45
Trinidad and Tobago,TTO,17/02/2021,45
Trinidad and Tobago,TTO,18/02/2021,45
Trinidad and Tobago,TTO,19/02/2021,45
Trinidad and Tobago,TTO,20/02/2021,45
Trinidad and Tobago,TTO,21/02/2021,45
Trinidad and Tobago,TTO,22/02/2021,45
Turkey,TUR,14/01/2021,3313
Turkey,TUR,15/01/2021,3656
Turkey,TUR,16/01/2021,2675
Turkey,TUR,17/01/2021,2094
Turkey,TUR,18/01/2021,1974
Turkey,TUR,19/01/2021,1879
Turkey,TUR,20/01/2021,1783
Turkey,TUR,21/01/2021,1424
Turkey,TUR,22/01/2021,992
Turkey,TUR,23/01/2021,932
Turkey,TUR,24/01/2021,912
Turkey,TUR,25/01/2021,797
Turkey,TUR,26/01/2021,779
Turkey,TUR,27/01/2021,796
Turkey,TUR,28/01/2021,978
Turkey,TUR,29/01/2021,1230
Turkey,TUR,30/01/2021,1243
Turkey,TUR,31/01/2021,1256
Turkey,TUR,01/02/2021,1412
Turkey,TUR,02/02/2021,1387
Turkey,TUR,03/02/2021,1390
Turkey,TUR,04/02/2021,1361
Turkey,TUR,05/02/2021,1070
Turkey,TUR,06/02/2021,1086
Turkey,TUR,07/02/2021,1057
Turkey,TUR,08/02/2021,894
Turkey,TUR,09/02/2021,853
Turkey,TUR,10/02/2021,765
Turkey,TUR,11/02/2021,585
Turkey,TUR,12/02/2021,1431
Turkey,TUR,13/02/2021,1877
Turkey,TUR,14/02/2021,2057
Turkey,TUR,15/02/2021,2571
Turkey,TUR,16/02/2021,3215
Turkey,TUR,17/02/2021,4113
Turkey,TUR,18/02/2021,5165
Turkey,TUR,19/02/2021,5009
Turkey,TUR,20/02/2021,4783
Turkey,TUR,21/02/2021,4653
Turkey,TUR,22/02/2021,4498
Turkey,TUR,23/02/2021,4503
Turkey,TUR,24/02/2021,4059
Turkey,TUR,25/02/2021,3531
Turks and Caicos Islands,TCA,11/01/2021,5734
Turks and Caicos Islands,TCA,12/01/2021,5734
Turks and Caicos Islands,TCA,13/01/2021,5734
Turks and Caicos Islands,TCA,14/01/2021,5734
Turks and Caicos Islands,TCA,15/01/2021,5734
Turks and Caicos Islands,TCA,16/01/2021,5734
Turks and Caicos Islands,TCA,17/01/2021,5734
Turks and Caicos Islands,TCA,18/01/2021,5734
Turks and Caicos Islands,TCA,19/01/2021,5734
Turks and Caicos Islands,TCA,20/01/2021,5734
Turks and Caicos Islands,TCA,21/01/2021,5734
Turks and Caicos Islands,TCA,22/01/2021,5734
Turks and Caicos Islands,TCA,23/01/2021,5734
Turks and Caicos Islands,TCA,24/01/2021,5734
Turks and Caicos Islands,TCA,25/01/2021,5734
Turks and Caicos Islands,TCA,26/01/2021,5734
Turks and Caicos Islands,TCA,27/01/2021,5734
Turks and Caicos Islands,TCA,28/01/2021,5734
Turks and Caicos Islands,TCA,29/01/2021,5734
Turks and Caicos Islands,TCA,30/01/2021,5734
Turks and Caicos Islands,TCA,31/01/2021,5734
Turks and Caicos Islands,TCA,01/02/2021,5734
Turks and Caicos Islands,TCA,02/02/2021,5734
Turks and Caicos Islands,TCA,03/02/2021,5734
Turks and Caicos Islands,TCA,04/02/2021,5734
Turks and Caicos Islands,TCA,05/02/2021,5734
Turks and Caicos Islands,TCA,06/02/2021,5734
Turks and Caicos Islands,TCA,07/02/2021,5734
Turks and Caicos Islands,TCA,08/02/2021,5734
Ukraine,UKR,25/02/2021,27
United Arab Emirates,ARE,06/01/2021,3104
United Arab Emirates,ARE,07/01/2021,3104
United Arab Emirates,ARE,08/01/2021,3884
United Arab Emirates,ARE,09/01/2021,4905
United Arab Emirates,ARE,10/01/2021,5263
United Arab Emirates,ARE,11/01/2021,5745
United Arab Emirates,ARE,12/01/2021,6490
United Arab Emirates,ARE,13/01/2021,7765
United Arab Emirates,ARE,14/01/2021,9246
United Arab Emirates,ARE,15/01/2021,10464
United Arab Emirates,ARE,16/01/2021,11231
United Arab Emirates,ARE,17/01/2021,11500
United Arab Emirates,ARE,18/01/2021,11617
United Arab Emirates,ARE,19/01/2021,11407
United Arab Emirates,ARE,20/01/2021,11072
United Arab Emirates,ARE,21/01/2021,10374
United Arab Emirates,ARE,22/01/2021,9722
United Arab Emirates,ARE,23/01/2021,9083
United Arab Emirates,ARE,24/01/2021,8739
United Arab Emirates,ARE,25/01/2021,8660
United Arab Emirates,ARE,26/01/2021,8844
United Arab Emirates,ARE,27/01/2021,8714
United Arab Emirates,ARE,28/01/2021,8993
United Arab Emirates,ARE,29/01/2021,9642
United Arab Emirates,ARE,30/01/2021,9928
United Arab Emirates,ARE,31/01/2021,12225
United Arab Emirates,ARE,01/02/2021,12562
United Arab Emirates,ARE,02/02/2021,11916
United Arab Emirates,ARE,03/02/2021,11556
United Arab Emirates,ARE,04/02/2021,14166
United Arab Emirates,ARE,05/02/2021,14715
United Arab Emirates,ARE,06/02/2021,15703
United Arab Emirates,ARE,07/02/2021,14151
United Arab Emirates,ARE,08/02/2021,14052
United Arab Emirates,ARE,09/02/2021,14798
United Arab Emirates,ARE,10/02/2021,16179
United Arab Emirates,ARE,11/02/2021,13618
United Arab Emirates,ARE,12/02/2021,12659
United Arab Emirates,ARE,13/02/2021,11612
United Arab Emirates,ARE,14/02/2021,10708
United Arab Emirates,ARE,15/02/2021,9723
United Arab Emirates,ARE,16/02/2021,9700
United Arab Emirates,ARE,17/02/2021,8663
United Arab Emirates,ARE,18/02/2021,8400
United Arab Emirates,ARE,19/02/2021,8161
United Arab Emirates,ARE,20/02/2021,7917
United Arab Emirates,ARE,21/02/2021,7209
United Arab Emirates,ARE,22/02/2021,6803
United Arab Emirates,ARE,23/02/2021,6782
United Arab Emirates,ARE,24/02/2021,6891
United Arab Emirates,ARE,25/02/2021,6822
United Kingdom,GBR,14/12/2020,1237
United Kingdom,GBR,15/12/2020,1237
United Kingdom,GBR,16/12/2020,1237
United Kingdom,GBR,17/12/2020,1237
United Kingdom,GBR,18/12/2020,1237
United Kingdom,GBR,19/12/2020,1237
United Kingdom,GBR,20/12/2020,1237
United Kingdom,GBR,21/12/2020,1160
United Kingdom,GBR,22/12/2020,1082
United Kingdom,GBR,23/12/2020,1004
United Kingdom,GBR,24/12/2020,926
United Kingdom,GBR,25/12/2020,849
United Kingdom,GBR,26/12/2020,771
United Kingdom,GBR,27/12/2020,693
United Kingdom,GBR,28/12/2020,713
United Kingdom,GBR,29/12/2020,733
United Kingdom,GBR,30/12/2020,754
United Kingdom,GBR,31/12/2020,774
United Kingdom,GBR,01/01/2021,794
United Kingdom,GBR,02/01/2021,814
United Kingdom,GBR,03/01/2021,834
United Kingdom,GBR,04/01/2021,1099
United Kingdom,GBR,05/01/2021,1364
United Kingdom,GBR,06/01/2021,1629
United Kingdom,GBR,07/01/2021,1894
United Kingdom,GBR,08/01/2021,2159
United Kingdom,GBR,09/01/2021,2424
United Kingdom,GBR,10/01/2021,2689
United Kingdom,GBR,11/01/2021,2654
United Kingdom,GBR,12/01/2021,2741
United Kingdom,GBR,13/01/2021,2964
United Kingdom,GBR,14/01/2021,3257
United Kingdom,GBR,15/01/2021,3600
United Kingdom,GBR,16/01/2021,3845
United Kingdom,GBR,17/01/2021,3865
United Kingdom,GBR,18/01/2021,3955
United Kingdom,GBR,19/01/2021,4215
United Kingdom,GBR,20/01/2021,4379
United Kingdom,GBR,21/01/2021,4570
United Kingdom,GBR,22/01/2021,4853
United Kingdom,GBR,23/01/2021,5262
United Kingdom,GBR,24/01/2021,5322
United Kingdom,GBR,25/01/2021,5476
United Kingdom,GBR,26/01/2021,5404
United Kingdom,GBR,27/01/2021,5295
United Kingdom,GBR,28/01/2021,5302
United Kingdom,GBR,29/01/2021,5323
United Kingdom,GBR,30/01/2021,5567
United Kingdom,GBR,31/01/2021,5780
United Kingdom,GBR,01/02/2021,5930
United Kingdom,GBR,02/02/2021,6065
United Kingdom,GBR,03/02/2021,6396
United Kingdom,GBR,04/02/2021,6540
United Kingdom,GBR,05/02/2021,6557
United Kingdom,GBR,06/02/2021,6436
United Kingdom,GBR,07/02/2021,6347
United Kingdom,GBR,08/02/2021,6354
United Kingdom,GBR,09/02/2021,6434
United Kingdom,GBR,10/02/2021,6400
United Kingdom,GBR,11/02/2021,6450
United Kingdom,GBR,12/02/2021,6558
United Kingdom,GBR,13/02/2021,6467
United Kingdom,GBR,14/02/2021,6383
United Kingdom,GBR,15/02/2021,6228
United Kingdom,GBR,16/02/2021,6148
United Kingdom,GBR,17/02/2021,6236
United Kingdom,GBR,18/02/2021,6151
United Kingdom,GBR,19/02/2021,5809
United Kingdom,GBR,20/02/2021,5466
United Kingdom,GBR,21/02/2021,5279
United Kingdom,GBR,22/02/2021,5128
United Kingdom,GBR,23/02/2021,5077
United Kingdom,GBR,24/02/2021,5042
United States,USA,21/12/2020,173
United States,USA,22/12/2020,381
United States,USA,23/12/2020,450
United States,USA,24/12/2020,571
United States,USA,25/12/2020,644
United States,USA,26/12/2020,692
United States,USA,27/12/2020,632
United States,USA,28/12/2020,646
United States,USA,29/12/2020,705
United States,USA,30/12/2020,763
United States,USA,31/12/2020,834
United States,USA,01/01/2021,904
United States,USA,02/01/2021,974
United States,USA,03/01/2021,1007
United States,USA,04/01/2021,1041
United States,USA,05/01/2021,1015
United States,USA,06/01/2021,1073
United States,USA,07/01/2021,1131
United States,USA,08/01/2021,1256
United States,USA,09/01/2021,1379
United States,USA,10/01/2021,1634
United States,USA,11/01/2021,1890
United States,USA,12/01/2021,1918
United States,USA,13/01/2021,2124
United States,USA,14/01/2021,2234
United States,USA,15/01/2021,2388
United States,USA,16/01/2021,2427
United States,USA,17/01/2021,2466
United States,USA,18/01/2021,2504
United States,USA,19/01/2021,2725
United States,USA,20/01/2021,2668
United States,USA,21/01/2021,2733
United States,USA,22/01/2021,2917
United States,USA,23/01/2021,3162
United States,USA,24/01/2021,3355
United States,USA,25/01/2021,3368
United States,USA,26/01/2021,3346
United States,USA,27/01/2021,3472
United States,USA,28/01/2021,3694
United States,USA,29/01/2021,3749
United States,USA,30/01/2021,3861
United States,USA,31/01/2021,3962
United States,USA,01/02/2021,4053
United States,USA,02/02/2021,3947
United States,USA,03/02/2021,3941
United States,USA,04/02/2021,3849
United States,USA,05/02/2021,3816
United States,USA,06/02/2021,4041
United States,USA,07/02/2021,4309
United States,USA,08/02/2021,4355
United States,USA,09/02/2021,4453
United States,USA,10/02/2021,4652
United States,USA,11/02/2021,4778
United States,USA,12/02/2021,4951
United States,USA,13/02/2021,4957
United States,USA,14/02/2021,4986
United States,USA,15/02/2021,4970
United States,USA,16/02/2021,5132
United States,USA,17/02/2021,4917
United States,USA,18/02/2021,4847
United States,USA,19/02/2021,4773
United States,USA,20/02/2021,4548
United States,USA,21/02/2021,4360
United States,USA,22/02/2021,4325
United States,USA,23/02/2021,4191
United States,USA,24/02/2021,4350
United States,USA,25/02/2021,4501
Wales,,14/12/2020,711
Wales,,15/12/2020,711
Wales,,16/12/2020,711
Wales,,17/12/2020,711
Wales,,18/12/2020,711
Wales,,19/12/2020,711
Wales,,20/12/2020,711
Wales,,21/12/2020,690
Wales,,22/12/2020,669
Wales,,23/12/2020,648
Wales,,24/12/2020,627
Wales,,25/12/2020,606
Wales,,26/12/2020,585
Wales,,27/12/2020,565
Wales,,28/12/2020,576
Wales,,29/12/2020,587
Wales,,30/12/2020,598
Wales,,31/12/2020,609
Wales,,01/01/2021,619
Wales,,02/01/2021,631
Wales,,03/01/2021,642
Wales,,04/01/2021,780
Wales,,05/01/2021,919
Wales,,06/01/2021,1058
Wales,,07/01/2021,1196
Wales,,08/01/2021,1335
Wales,,09/01/2021,1474
Wales,,10/01/2021,1613
Wales,,11/01/2021,1619
Wales,,12/01/2021,1848
Wales,,13/01/2021,2144
Wales,,14/01/2021,2521
Wales,,15/01/2021,2675
Wales,,16/01/2021,2829
Wales,,17/01/2021,2982
Wales,,18/01/2021,3211
Wales,,19/01/2021,3385
Wales,,20/01/2021,3522
Wales,,21/01/2021,3907
Wales,,22/01/2021,4804
Wales,,23/01/2021,5510
Wales,,24/01/2021,5412
Wales,,25/01/2021,5798
Wales,,26/01/2021,6197
Wales,,27/01/2021,6611
Wales,,28/01/2021,6807
Wales,,29/01/2021,6250
Wales,,30/01/2021,6307
Wales,,31/01/2021,6605
Wales,,01/02/2021,6822
Wales,,02/02/2021,6829
Wales,,03/02/2021,7025
Wales,,04/02/2021,7327
Wales,,05/02/2021,8179
Wales,,06/02/2021,8517
Wales,,07/02/2021,8592
Wales,,08/02/2021,8679
Wales,,09/02/2021,8856
Wales,,10/02/2021,8886
Wales,,11/02/2021,8848
Wales,,12/02/2021,8799
Wales,,13/02/2021,8337
Wales,,14/02/2021,8312
Wales,,15/02/2021,7745
Wales,,16/02/2021,7305
Wales,,17/02/2021,6982
Wales,,18/02/2021,6549
Wales,,19/02/2021,5992
Wales,,20/02/2021,5511
Wales,,21/02/2021,5201
Wales,,22/02/2021,5265
Wales,,23/02/2021,5321
Wales,,24/02/2021,5308
World,OWID_WRL,14/12/2020,98
World,OWID_WRL,15/12/2020,98
World,OWID_WRL,16/12/2020,65
World,OWID_WRL,17/12/2020,49
World,OWID_WRL,18/12/2020,39
World,OWID_WRL,19/12/2020,33
World,OWID_WRL,20/12/2020,49
World,OWID_WRL,21/12/2020,37
World,OWID_WRL,22/12/2020,24
World,OWID_WRL,23/12/2020,33
World,OWID_WRL,24/12/2020,35
World,OWID_WRL,25/12/2020,35
World,OWID_WRL,26/12/2020,53
World,OWID_WRL,27/12/2020,41
World,OWID_WRL,28/12/2020,46
World,OWID_WRL,29/12/2020,50
World,OWID_WRL,30/12/2020,58
World,OWID_WRL,31/12/2020,117
World,OWID_WRL,01/01/2021,118
World,OWID_WRL,02/01/2021,144
World,OWID_WRL,03/01/2021,147
World,OWID_WRL,04/01/2021,155
World,OWID_WRL,05/01/2021,178
World,OWID_WRL,06/01/2021,178
World,OWID_WRL,07/01/2021,141
World,OWID_WRL,08/01/2021,163
World,OWID_WRL,09/01/2021,208
World,OWID_WRL,10/01/2021,226
World,OWID_WRL,11/01/2021,268
World,OWID_WRL,12/01/2021,266
World,OWID_WRL,13/01/2021,312
World,OWID_WRL,14/01/2021,335
World,OWID_WRL,15/01/2021,360
World,OWID_WRL,16/01/2021,290
World,OWID_WRL,17/01/2021,277
World,OWID_WRL,18/01/2021,247
World,OWID_WRL,19/01/2021,312
World,OWID_WRL,20/01/2021,386
World,OWID_WRL,21/01/2021,398
World,OWID_WRL,22/01/2021,416
World,OWID_WRL,23/01/2021,452
World,OWID_WRL,24/01/2021,484
World,OWID_WRL,25/01/2021,506
World,OWID_WRL,26/01/2021,462
World,OWID_WRL,27/01/2021,529
World,OWID_WRL,28/01/2021,549
World,OWID_WRL,29/01/2021,560
World,OWID_WRL,30/01/2021,573
World,OWID_WRL,31/01/2021,603
World,OWID_WRL,01/02/2021,609
World,OWID_WRL,02/02/2021,609
World,OWID_WRL,03/02/2021,604
World,OWID_WRL,04/02/2021,614
World,OWID_WRL,05/02/2021,604
World,OWID_WRL,06/02/2021,620
World,OWID_WRL,07/02/2021,604
World,OWID_WRL,08/02/2021,610
World,OWID_WRL,09/02/2021,796
World,OWID_WRL,10/02/2021,740
World,OWID_WRL,11/02/2021,741
World,OWID_WRL,12/02/2021,776
World,OWID_WRL,13/02/2021,785
World,OWID_WRL,14/02/2021,792
World,OWID_WRL,15/02/2021,789
World,OWID_WRL,16/02/2021,661
World,OWID_WRL,17/02/2021,608
World,OWID_WRL,18/02/2021,633
World,OWID_WRL,19/02/2021,631
World,OWID_WRL,20/02/2021,622
World,OWID_WRL,21/02/2021,610
World,OWID_WRL,22/02/2021,619
World,OWID_WRL,23/02/2021,595
World,OWID_WRL,24/02/2021,605
World,OWID_WRL,25/02/2021,580
Zimbabwe,ZWE,19/02/2021,22
Zimbabwe,ZWE,20/02/2021,22
Zimbabwe,ZWE,21/02/2021,22
Zimbabwe,ZWE,22/02/2021,22
Zimbabwe,ZWE,23/02/2021,54
Zimbabwe,ZWE,24/02/2021,88
Zimbabwe,ZWE,25/02/2021,106
